wkt_geom,Address,City,province,Country,result_num,osm_id,display_na,category,type,latlong
Point (-79.49035601065614287 43.68718846975150427),1162 WESTON RD,Toronto,ON,Canada,0,67802332,"1162, Weston Road, Mount Dennis, York South—Weston, York, Toronto, Golden Horseshoe, Ontario, M6M 5C4, Canada",place,house,"43.687188469751504,-79.49035601065614"
Point (-79.40488805000001094 43.65483385714285447),116 NASSAU ST,Toronto,ON,Canada,0,66237996,"116, Nassau Street, Kensington Market, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5T 2N4, Canada",place,house,"43.654833857142854,-79.40488805000001"
Point (-79.38676499999999692 43.64869499999999647),116 SIMCOE ST,Toronto,ON,Canada,0,4036637901,"116, Simcoe Street, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5H, Canada",place,house,"43.648695,-79.386765"
Point (-79.42587299999999573 43.64264659999999907),1169 QUEEN ST W,Toronto,ON,Canada,0,803216433,"1169, Queen Street West, Little Portugal, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6J 1J5, Canada",place,house,"43.6426466,-79.425873"
Point (-79.38944301708710327 43.66868445000000065),1166 BAY ST,Toronto,ON,Canada,0,43811574,"1166, Bay Street, Yorkville, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4Y 2T1, Canada",building,apartments,"43.66868445,-79.3894430170871"
Point (-79.44271770000000288 43.67782090000000039),1167 ST CLAIR AVE W,Toronto,ON,Canada,0,5125524236,"Popeyes, 1167, St. Clair Avenue West, Corso Italia, Davenport, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6H 3L9, Canada",amenity,fast_food,"43.6778209,-79.4427177"
Point (-79.39215854789961213 43.70726954999999947),107 REDPATH AVE,Toronto,ON,Canada,0,60186219,"Lemar Apartments, 107, Redpath Avenue, Yonge & Eglinton, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4P 1G4, Canada",building,apartments,"43.70726955,-79.39215854789961"
Point (-79.39199375769230471 43.67173582692307576),107 SCOLLARD ST,Toronto,ON,Canada,0,83330699,"107, Scollard Street, Yorkville, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5R 2E3, Canada",place,house,"43.671735826923076,-79.3919937576923"
Point (-79.34016939999999352 43.77396399999999943),107 PARKWAY FOREST DR,Toronto,ON,Canada,0,2354348584,"Foodland, 107, Parkway Forest Drive, Parkway Forest, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2J 1M4, Canada",shop,supermarket,"43.773964,-79.3401694"
Point (-79.37301374999999837 43.65997499999999576),107 PEMBROKE ST,Toronto,ON,Canada,0,401029429,"107, Pembroke Street, Moss Park, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 1Z9, Canada",place,house,"43.659974999999996,-79.37301375"
Point (-79.38804306227187624 43.66724044999999421),1075 BAY ST,Toronto,ON,Canada,0,34122101,"1075, Bay Street, Church-Wellesley Village, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5S 3A5, Canada",building,office,"43.667240449999994,-79.38804306227188"
Point (-79.4817953000000017 43.72656400000000332),1077 WILSON AVE,Toronto,ON,Canada,0,803334263,"1077, Wilson Avenue, Downsview, York Centre, North York, Toronto, Golden Horseshoe, Ontario, M3K 1V5, Canada",place,house,"43.726564,-79.4817953"
Point (-79.38261549243370041 43.64645254999999935),107 WELLINGTON ST W,Toronto,ON,Canada,0,32740772,"Toronto Club, 107, Wellington Street West, Financial District, Toronto-Dominion Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5K 1H6, Canada",amenity,private_club,"43.64645255,-79.3826154924337"
Point (-79.46509581698776969 43.75062475000000006),1070 SHEPPARD AVE W,Toronto,ON,Canada,0,170051272,"1070, Sheppard Avenue West, York Centre, North York, Toronto, Golden Horseshoe, Ontario, M3K 2A2, Canada",building,apartments,"43.75062475,-79.46509581698777"
Point (-79.3762815000000046 43.65789329999999779),106 MUTUAL ST,Toronto,ON,Canada,0,4060532401,"Page One Café, 106, Mutual Street, Garden District, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 2R7, Canada",amenity,cafe,"43.6578933,-79.3762815"
Point (-79.34230300000000113 43.7744339999999994),106 PARKWAY FOREST DR,Toronto,ON,Canada,0,4033670044,"106, Parkway Forest Drive, Parkway Forest, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2J 1M4, Canada",place,house,"43.774434,-79.342303"
Point (-79.60124369999999772 43.73119470000000319),106 HUMBER COLLEGE BLVD,Toronto,ON,Canada,0,881723535,"24Seven Lounge, 106, Humber College Boulevard, West Humber-Clairville, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9W 0B3, Canada",amenity,bar,"43.7311947,-79.6012437"
Point (-79.39035499999999956 43.64772200000000169),106 JOHN ST,Toronto,ON,Canada,0,4036637457,"106, John Street, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5H, Canada",place,house,"43.647722,-79.390355"
Point (-79.46388396218887351 43.75061850000000163),1060 SHEPPARD AVE W,Toronto,ON,Canada,0,170051271,"1060, Sheppard Avenue West, York Centre, North York, Toronto, Golden Horseshoe, Ontario, M3K 2A2, Canada",building,apartments,"43.7506185,-79.46388396218887"
Point (-79.42077190000000542 43.63919479999999851),107 ATLANTIC AVE,Toronto,ON,Canada,0,6297816330,"107, Atlantic Avenue, Liberty Village, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 1X4, Canada",place,house,"43.6391948,-79.4207719"
Point (-79.37796459999999854 43.65201820000000055),106 VICTORIA ST,Toronto,ON,Canada,0,5051954630,"La Bettola Di Terroni, 106, Victoria Street, King East, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5C 2T6, Canada",amenity,restaurant,"43.6520182,-79.3779646"
Point (-79.39248849999999891 43.67096275000000105),106 YORKVILLE AVE,Toronto,ON,Canada,0,401216033,"106, Yorkville Avenue, Yorkville, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5R 0B4, Canada",place,house,"43.67096275,-79.3924885"
Point (-79.38849774999999909 43.66712725000000006),1080 BAY ST,Toronto,ON,Canada,0,401216320,"1080, Bay Street, Church-Wellesley Village, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5S 3A5, Canada",place,house,"43.66712725,-79.38849775"
Point (-79.28318500000000313 43.68140350000000183),1080 KINGSTON RD,Toronto,ON,Canada,0,35566521,"1080, Kingston Road, Scarborough Southwest, Scarborough, Toronto, Golden Horseshoe, Ontario, M4E 3T2, Canada",building,apartments,"43.6814035,-79.283185"
Point (-79.39311819088052857 43.70713109999999801),108 REDPATH AVE,Toronto,ON,Canada,0,34188932,"Lillipath Lanes, 108, Redpath Avenue, Yonge & Eglinton, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4P 1G4, Canada",building,residential,"43.7071311,-79.39311819088053"
Point (-79.39257262499999968 43.67094506250000308),108 YORKVILLE AVE,Toronto,ON,Canada,0,401216033,"108, Yorkville Avenue, Yorkville, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5R 0B4, Canada",place,house,"43.6709450625,-79.392572625"
Point (-79.37817150000000765 43.66135025000000525),109 GRANBY ST,Toronto,ON,Canada,0,401029143,"109, Granby Street, Church-Wellesley Village, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1J1, Canada",place,house,"43.661350250000005,-79.37817150000001"
Point (-79.31388730000000464 43.68525700000000001),109 MOBERLY AVE,Toronto,ON,Canada,0,804611283,"109, Moberly Avenue, Beaches—East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4C 3X4, Canada",place,house,"43.685257,-79.3138873"
Point (-79.39480562393370633 43.71167415000000034),109 ERSKINE AVE,Toronto,ON,Canada,0,105781579,"The Erskine, 109, Erskine Avenue, Yonge & Eglinton, Don Valley West, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4P 2H5, Canada",building,apartments,"43.71167415,-79.3948056239337"
Point (-79.37082949999999926 43.6494175999999996),109 FRONT ST E,Toronto,ON,Canada,0,5263899322,"109 Front Street East, 109, Front Street East, St. Lawrence, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5E 1C4, Canada",office,ngo,"43.6494176,-79.3708295"
Point (-79.39139190000000212 43.67033459999999678),108 CUMBERLAND ST,Toronto,ON,Canada,0,4425602131,"Kinsman Robinson Galleries, 108, Cumberland Street, Bloor Street Culture Corridor, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5R 3V5, Canada",shop,art,"43.6703346,-79.3913919"
Point (-79.40679900000000657 43.69074766666666676),108 DUNVEGAN RD,Toronto,ON,Canada,0,401259453,"108, Dunvegan Road, Forest Hill, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4V 1X2, Canada",place,house,"43.69074766666667,-79.406799"
Point (-79.39385501530709632 43.65337854999999934),108 BEVERLEY ST,Toronto,ON,Canada,0,691478340,"108, Beverley Street, Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5T 1Y5, Canada",building,house,"43.65337855,-79.3938550153071"
Point (-79.38609723104593741 43.65466820000000325),108 CHESTNUT ST,Toronto,ON,Canada,0,27778689,"Double Tree by Hilton Hotel, 108, Chestnut Street, Discovery District, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5G 1R3, Canada",tourism,hotel,"43.6546682,-79.38609723104594"
Point (-79.327182327777777 43.68231992777777606),108 MONARCH PARK AVE,Toronto,ON,Canada,0,66413299,"108, Monarch Park Avenue, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4J 1M6, Canada",place,house,"43.682319927777776,-79.32718232777778"
Point (-79.37596299999999871 43.65725199999999973),108 MUTUAL ST,Toronto,ON,Canada,0,4035046670,"108, Mutual Street, Garden District, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1E5, Canada",place,house,"43.657252,-79.375963"
Point (-79.42455682852563825 43.7784704999999974),108 FINCH AVE W,Toronto,ON,Canada,0,661347146,"108, Finch Avenue West, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 2J2, Canada",building,terrace,"43.7784705,-79.42455682852564"
Point (-79.45287460000000124 43.64051179999999874),108 MERRICK ST,Toronto,ON,Canada,0,817999340,"108, Merrick Street, Roncesvalles, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6S 5A3, Canada",place,house,"43.6405118,-79.4528746"
Point (-79.37995099339556759 43.66842700000000121),105 ISABELLA ST,Toronto,ON,Canada,0,324359477,"105, Isabella Street, Church-Wellesley Village, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4Y 1N9, Canada",building,apartments,"43.668427,-79.37995099339557"
Point (-79.37394408384687949 43.64981009999999628),105 KING ST E,Toronto,ON,Canada,0,108059031,"105-111, King Street East, King East, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5C 1G9, Canada",building,commercial,"43.649810099999996,-79.37394408384688"
Point (-79.31467468113829966 43.68439130218742861),105 EAST LYNN AVE,Toronto,ON,Canada,0,66413449,"105, East Lynn Avenue, Danforth Village, Beaches—East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4C 3X4, Canada",place,house,"43.68439130218743,-79.3146746811383"
Point (-79.49457610000000329 43.61047190000000029),105 GEORGE ST,Toronto,ON,Canada,0,27207605,"George Street, Mimico, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8V 1R4, Canada",highway,residential,"43.6104719,-79.4945761"
Point (-79.37562503333333552 43.65707393333333641),105 MUTUAL ST,Toronto,ON,Canada,0,401029595,"105, Mutual Street, Garden District, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1E5, Canada",place,house,"43.657073933333336,-79.37562503333334"
Point (-79.31423882648026336 43.75084950000000106),105 ROWENA DR,Toronto,ON,Canada,0,31624310,"105, Rowena Drive, Don Valley East, North York, Toronto, Golden Horseshoe, Ontario, M3A 3R2, Canada",building,apartments,"43.7508495,-79.31423882648026"
Point (-79.52055499999998744 43.68523050000000296),105 LA ROSE AVE,Toronto,ON,Canada,0,31811993,"105, La Rose Avenue, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9P 3T3, Canada",building,apartments,"43.6852305,-79.52055499999999"
Point (-79.35021173368093628 43.76011137889438629),105 MOATFIELD DRIVE,Toronto,ON,Canada,0,75974948,"105, Moatfield Drive, York Heights, Don Valley East, North York, Toronto, Golden Horseshoe, Ontario, M3B 3H2, Canada",place,house,"43.760111378894386,-79.35021173368094"
Point (-79.35674889999999948 43.68518569999999812),1048 BROADVIEW AVE,Toronto,ON,Canada,0,804609537,"1048, Broadview Avenue, Broadview North, Toronto—Danforth, East York, Toronto, Golden Horseshoe, Ontario, M4K 2S1, Canada",place,house,"43.6851857,-79.3567489"
Point (-79.19060552464476643 43.78767278451287837),1049 MILITARY TRL,Toronto,ON,Canada,0,75946055,"1049, Military Trail, Scarborough—Rouge Park, Scarborough, Toronto, Golden Horseshoe, Ontario, M1C 0C7, Canada",place,house,"43.78767278451288,-79.19060552464477"
Point (-79.39240437499999814 43.67098043749999903),104 YORKVILLE AVE,Toronto,ON,Canada,0,401216033,"104, Yorkville Avenue, Yorkville, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5R 0B4, Canada",place,house,"43.6709804375,-79.392404375"
Point (-79.51623854896044463 43.62360864999999421),1040 THE QUEENSWAY,Toronto,ON,Canada,0,170162941,"1040, The Queensway, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8Z 6C7, Canada",building,apartments,"43.623608649999994,-79.51623854896044"
Point (-79.37744449999999574 43.66216699999999662),105 CARLTON ST,Toronto,ON,Canada,0,2300084884,"Spa Excess, 105, Carlton Street, Church-Wellesley Village, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1M1, Canada",leisure,swimming_pool,"43.662167,-79.3774445"
Point (-79.35642900000000566 43.67667970000000111),105 DANFORTH AVE,Toronto,ON,Canada,0,460745483,"Danforth Avenue, Playter Estates, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4K 1N1, Canada",highway,primary,"43.6766797,-79.356429"
Point (-79.38280615049504263 43.64909430000000157),105 ADELAIDE ST W,Toronto,ON,Canada,0,43417475,"Northbridge Place, 105, Adelaide Street West, Richmond-Adelaide Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5H, Canada",building,office,"43.6490943,-79.38280615049504"
Point (-79.3781789309339274 43.65686554999999913),105 BOND ST,Toronto,ON,Canada,0,23447522,"South Bond Building, 105, Bond Street, Garden District, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1X2, Canada",building,university,"43.65686555,-79.37817893093393"
Point (-79.39407356852476028 43.65315449999999942),106 BEVERLEY ST,Toronto,ON,Canada,0,263301986,"Deep Quong Manor, 106, Beverley Street, Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5T 1Y5, Canada",building,yes,"43.6531545,-79.39407356852476"
Point (-79.39134789999999953 43.6703643000000028),106 CUMBERLAND ST,Toronto,ON,Canada,0,4425602128,"Motion, 106, Cumberland Street, Bloor Street Culture Corridor, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5R 3V5, Canada",shop,clothes,"43.6703643,-79.3913479"
Point (-79.51733684504925748 43.62335945000000237),1050 THE QUEENSWAY,Toronto,ON,Canada,0,170162942,"1050, The Queensway, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8Z 6C7, Canada",building,apartments,"43.62335945,-79.51733684504926"
Point (-79.39608200000000693 43.67318399999999912),106 AVENUE RD,Toronto,ON,Canada,0,4036605465,"106, Avenue Road, Bloor Street Culture Corridor, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5R 3J8, Canada",place,house,"43.673184,-79.396082"
Point (-79.37066470000000606 43.65012099999999862),106 FRONT ST E,Toronto,ON,Canada,0,1005001369,"Cora, 106, Front Street East, St. Lawrence, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5E 1C4, Canada",amenity,restaurant,"43.650121,-79.3706647"
Point (-79.60624961542362144 43.72851150000000331),106 HUMBER COLLEGE,Toronto,ON,Canada,0,220190025,"Humber College, Humber College Boulevard, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9W 5L7, Canada",amenity,college,"43.7285115,-79.60624961542362"
Point (-79.42239759999999649 43.64306020000000075),106 DOVERCOURT RD,Toronto,ON,Canada,0,6074857120,"106, Dovercourt Road, Little Portugal, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6J 1H8, Canada",place,house,"43.6430602,-79.4223976"
Point (-79.38858899999999608 43.65544280000000299),106 EDWARD ST,Toronto,ON,Canada,0,538037286,"Edward Street, Discovery District, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5G 1X3, Canada",highway,unclassified,"43.6554428,-79.388589"
Point (-79.37263400000000502 43.6474759999999975),105 THE ESPLANADE,Toronto,ON,Canada,0,4035509855,"105, The Esplanade, South Core, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5E, Canada",place,house,"43.647476,-79.372634"
Point (-79.4788739184517965 43.63103725000000566),105 THE QUEENSWAY,Toronto,ON,Canada,0,174187799,"105, The Queensway, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8Y 1J2, Canada",amenity,shelter,"43.631037250000006,-79.4788739184518"
Point (-79.39505490237610275 43.64668520000000029),105 SPADINA AVE,Toronto,ON,Canada,0,30860783,"227, 105, Spadina Avenue, Fashion District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2K2, Canada",amenity,parking,"43.6466852,-79.3950549023761"
Point (-79.44906849999999565 43.64100640000000197),105 SUNNYSIDE AVE,Toronto,ON,Canada,0,817923086,"105, Sunnyside Avenue, Roncesvalles, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6R 3A7, Canada",place,house,"43.6410064,-79.4490685"
Point (-79.32935897608695086 43.69698216956521719),1050 COXWELL AVE,Toronto,ON,Canada,0,66270305,"1050, Coxwell Avenue, Olde East York Village, Toronto—Danforth, East York, Toronto, Golden Horseshoe, Ontario, M4C 2Z7, Canada",place,house,"43.69698216956522,-79.32935897608695"
Point (-79.23090729999999837 43.77361789999999786),1050 MARKHAM RD,Toronto,ON,Canada,0,1010498319,"1050, Markham Road, Woburn, Scarborough—Guildwood, Scarborough, Toronto, Golden Horseshoe, Ontario, M1H 3B7, Canada",place,house,"43.7736179,-79.2309073"
Point (-79.37772300000000314 43.65210100000000182),105 VICTORIA ST,Toronto,ON,Canada,0,4035509856,"105, Victoria Street, King East, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5C 2T6, Canada",place,house,"43.652101,-79.377723"
